germplasmName	CROP	CROSS/ENTRY	PLT_SOURCE	SELECTION_HISTORY	SN	Sample BC
X23d48a9c0bd0	Durum wheat	GRS011-429	21140483	GRS011-429 1T-2A-0A-1M-2M	2101230	GWP2101230
X23ead91d336e	Bread wheat	-	2113020	1504048-M0-1603086-M1-18070081-M0-20130013-M1-M1	2100557	GWP2100557
X2418b5a3379c	Durum wheat	GRS011-0257	21140363	GRS011-0257-2M-1M	2101071	GWP2101071
X243284daa9ce	Durum wheat	GRS011-465	21260559	GRS011-465 1T-1A-0A-2M-1SEA	2101814	GWP2101814
X243c796e1d4c	Durum wheat	84871	-	-	2101480	GWP2101480
X244f24041dd0	Durum wheat	GRSW170019	21120052	GRSW170019-M0-M0-M3-M8	2100285	GWP2100285
X24886dfcb4e5	Durum wheat	GRS011-0149	21140147	GRS011-0149 1T-1A-0A-3M-3M	2100754	GWP2100754
X24a9f9b07c53	Bread wheat	GRSW170083	Repl-33	GRSW170083-M0-M0-M3-AN1	2100378	GWP2100378
X24f581320a53	Bread wheat	GRS18-7005	21120044	GRS18-7005-4SB-M1-M6	2100248	GWP2100248
X24fc8fc03478	Bread wheat	-	2113030	1504023-M0-1603069-M2-18070103-M0-20130017-M3-M1	2100580	GWP2100580
X25025226684d	Durum wheat	GRS011-0276	21260403	GRS011-0276 1T-1A-0A-2M-4SEA	2101740	GWP2101740
X250b65d5c5dd	Durum wheat	GRS011-020	2115001	GRS011-020 1T-1A-0A-1M-2M	2101450	GWP2101450
X250cfe219f21	Durum wheat	GRS011-0255	21260343	GRS011-0255-3M-5SEA	2101661	GWP2101661
X253df77c06d2	Durum wheat	GRS011-0262	21140374	GRS011-0262 1T-1A-0A-2M-3M	2101092	GWP2101092
X25562c8f4314	Durum wheat	GRS011-0196	21140506	GRS011-0196 1T-1A-0A-1M-2M	2101260	GWP2101260
X255f9a5f8482	Bread wheat	-	2113023	1504048-M0-1603087-M2-18070082-M0-20130014-M2-M1	2100569	GWP2100569
X25c9f82e1931	Durum wheat	GRS011-022	21260022	GRS011-022-2M-2SEA	2101506	GWP2101506
X26296dcc079c	Bread wheat	GRS18-7001	21120008	GRS18-7001-3SB-M2-M2	2100194	GWP2100194
X2631ceadf042	Durum wheat	GRS011-0256	21140348	GRS011-0256 1T-1A-0A-2M-1M	2101046	GWP2101046
X2632aac6cabf	Durum wheat	GRS011-470	21260447	GRS011-470 1T-4A-0A-2M-2SEA	2101781	GWP2101781
X26408ba9d180	Durum wheat	GRS011-0173	21140183	GRS011-0173 1T-4A-0A-3M-2M	2100775	GWP2100775
X2659e46bbcef	Durum wheat	GRS011-0245	21140312	GRS011-0245-1M-2M	2100984	GWP2100984
X265bc30952eb	Bread wheat	GRS18-7001	21120027	GRS18-7001-9SB-M3-M3	2100221	GWP2100221
X2664e6046755	Bread wheat	TCI19-7007	2111022	TCI19-7007-M0-M1	2100168	GWP2100168
X2683869830dd	Durum wheat	GRS011-0188	21140497	GRS011-0188-1M-1M	2101243	GWP2101243
X26de52b20f93	Bread wheat	TCI19-7003	2111010	TCI19-7003-M1-M4	2100086	GWP2100086
X26defd41ebd9	Durum wheat	GRS011-458	21140561	GRS011-458 1T-2A-0A-2M-2M	2101377	GWP2101377
X26f6a7922fce	Durum wheat	GRS011-0196	21140504	GRS011-0196 1T-2A-0A-1M-1M	2101256	GWP2101256
X27598fc69470	Durum wheat	GRS011-0262	21140375	GRS011-0262 1T-1A-0A-1M-2M	2101094	GWP2101094
X2786ee8932c1	Bread wheat	TCI19-7002	2111004	TCI19-7002-M1-M7	2100026	GWP2100026
X2788d2a86f55	Durum wheat	GRS011-0250	21140321	GRS011-0250 1T-1A-0A-1M-5M	2100991	GWP2100991
X27c335feb7e6	Durum wheat	GRS011-458	21140563	GRS011-458-2M-2M	2101388	GWP2101388
X27c9b8660245	Bread wheat	GRS18-7001	21120023	GRS18-7001-8SB-M2-M4	2100213	GWP2100213
X27dca00b3c22	Durum wheat	GRS011-099	21140101	GRS011-099 1T-2A-0A-3M-1M	2100696	GWP2100696
X280a3eb6a017	Durum wheat	GRSW170019	21120050	GRSW170019-M0-M0-M1-M8	2100270	GWP2100270
X287e4d2b1913	Durum wheat	GRS011-0257	21140358	GRS011-0257-2M-1M	2101062	GWP2101062
X2893b394d454	Durum wheat	GRSW170019	21120051	GRSW170019-M0-M0-M2-M4	2100274	GWP2100274
X289eeff0cf4e	Durum wheat	GRS011-462	21260565	GRS011-462 1T-1A-0A-2M-1SEA	2101828	GWP2101828
X28b640fc7597	Durum wheat	GRS011-0258	21260365	GRS011-0258 1T-2A-0A-2M-4SEA	2101684	GWP2101684
X28cd368031a9	Bread wheat	TCI19-7005	2111015	TCI19-7005-M2-M4	2100120	GWP2100120
X29028c22be12	Durum wheat	GRS011-0188	21140497	GRS011-0188-1M-2M	2101244	GWP2101244
X291dd0be8766	Durum wheat	GRS011-462	21140566	GRS011-462-1M-2M	2101400	GWP2101400
X293e36d61b45	Durum wheat	GRS011-0276	21260401	GRS011-0276 1T-3A-0A-2M-5SEA	2101731	GWP2101731
X295e7ee829c2	Bread wheat	GRSW170056	21120098	GRSW170056-M0-M0-M3-M1	2100394	GWP2100394
X29614f1481a6	Durum wheat	GRS011-0220	21260286	GRS011-0220 1T-3A-0A-1M-2SEA	2101611	GWP2101611
X297fcd01c1b3	Bread wheat	GRSW170084	21120136	GRSW170084-M0-M0-M2-M1	2100522	GWP2100522
X29a5576e4473	Durum wheat	GRS011-0218	21140282	GRS011-0218 1T-1A-0A-2M-1M	2100954	GWP2100954
X29bb34cadd70	Durum wheat	GRS011-0276	21260401	GRS011-0276 1T-3A-0A-2M-4SEA	2101730	GWP2101730
X29f43d032ef2	Bread wheat	GRS011-0242	21140442	GRS011-0242 1T-1A-0A-1M-1M	2101193	GWP2101193
X29f8cf616dd4	Durum wheat	GRS011-0181	21140201	GRS011-0181-1M-2M	2100804	GWP2100804
X2a7821a73b01	Durum wheat	Louiza	-	-	2101034	GWP2101034
X2a820ca6e059	Bread wheat	GRS18-7004	21120042	GRS18-7004-5SB-M1-M1	2100241	GWP2100241
X2aae2e9f867a	Durum wheat	-	2115009	0-1M-1M	2101460	GWP2101460
X2add23cec748	Durum wheat	GRS011-0257	21140535	GRS011-0257 1T-1A-0A-1M-1M	2101304	GWP2101304
X2b283d960280	Durum wheat	GRSW170080	21120127	GRSW170080-M0-M0-M2-M2	2100485	GWP2100485
X2bd22de972fc	Durum wheat	GRS011-0104	21260107	GRS011-0104-3M-1SEA	2101522	GWP2101522
X2be13848094b	Durum wheat	GRS011-0200	21260263	GRS011-0200 1T-3A-0A-4M-4SEA	2101594	GWP2101594
X2be2cba476ab	Bread wheat	TCI19-7002	2111004	TCI19-7002-M1-M10	2100029	GWP2100029
X2c091f56da35	Bread wheat	GRSW170062	21120103	GRSW170062-M0-M0-M2-M5	2100427	GWP2100427
X2c454ef6f5e6	Durum wheat	GRS011-0191	21260231	GRS011-0191-1M-2SEA	2101577	GWP2101577
X2c623c4c0c17	Durum wheat	GRS011-473	21140584	GRS011-473 1T-3A-0A-2M-2M	2101435	GWP2101435
X2c9129c2cfc3	Durum wheat	GRS011-0185	21140216	GRS011-0185 1T-2A-0A-1M-1M	2100825	GWP2100825
X2cd277084503	Durum wheat	GRS011-0258	21140368	GRS011-0258 1T-1A-0A-2M-2M	2101081	GWP2101081
X2cddb27f33b4	Durum wheat	GRS011-322	21140552	GRS011-322 1T-4A-0A-1M-1M	2101343	GWP2101343
X2d54e787d799	Durum wheat	GRS011-473	21140584	GRS011-473 1T-3A-0A-2M-1M	2101434	GWP2101434
X2d6ee24637eb	Durum wheat	GRS011-462	21260565	GRS011-462 1T-1A-0A-2M-2SEA	2101829	GWP2101829
X2d6fb7340479	Bread wheat	GRS011-0286	21140421	GRS011-0286 1T-1A-0A-1M-2M	2101181	GWP2101181
X2d71768a6541	Bread wheat	TCI19-7002	2111008	TCI19-7002-M1-M13	2100071	GWP2100071
X2da1ac4ee0be	Bread wheat	GRS18-7001	Repl-5	GRS18-7001-6SB-M2-AN1	2100341	GWP2100341
X2da70fe0ced4	Durum wheat	GRS011-0196	21140505	GRS011-0196 1T-2A-0A-2M-1M	2101257	GWP2101257
X2dacf919a63b	Triticum turgidum subsp. carthlicum	45135	-	-	2101854	GWP2101854
X2db169913251	Bread wheat	-	Repl-57	GRS011-057 1T-2A-0A-1M-AN1	2100452	GWP2100452
X2dc923f0c418	Durum wheat	GRS011-0253	21140334	GRS011-0253-2M-3M	2101025	GWP2101025
X2de4fe2e7dad	Bread wheat	TCI19-7006	2111019	TCI19-7006-M1-M3	2100142	GWP2100142
X2debdb772a01	Durum wheat	GRS011-0258	21140364	GRS011-0258 1T-2A-0A-1M-2M	2101073	GWP2101073
X2e53dbf400c2	Durum wheat	GRS011-0258	21140366	GRS011-0258 1T-2A-0A-3M-1M	2101076	GWP2101076
X2e82db0c8c63	Durum wheat	GRS011-0112	21260115	GRS011-0112 1T-3A-0A-2M-2SEA	2101527	GWP2101527
X2ed31827b1d7	Durum wheat	GRS011-0104	21140104	GRS011-0104 1T-2A-0A-2M-1M	2100702	GWP2100702
X2ee5ed5cdd49	Durum wheat	GRS011-0202	21140512	GRS011-0202 1T-3A-0A-1M-2M	2101268	GWP2101268
X2f317d462af4	Bread wheat	GRS18-7001	21120027	GRS18-7001-9SB-M3-M1	2100219	GWP2100219
X2f3791f0241d	Bread wheat	TCI19-7002	2111006	TCI19-7002-M3-M7	2100043	GWP2100043
X2f486bfe5d42	Durum wheat	GRS011-0189	21140498	GRS011-0189-1M-3M	2101247	GWP2101247
X2f4f7f13781b	Bread wheat	GRSW170062	Repl-28	GRS18-7003-2SB-M1-AN1	2100364	GWP2100364
X2fd36ef9cb3a	Bread wheat	GRSW170054	21120090	GRSW170054-M0-M0-M1-M1	2100367	GWP2100367
X302a0fc6a38b	Bread wheat	-	2113028	1504023-M0-1603069-M6-18070103-M0-20130017-M1-M2	2100575	GWP2100575
X306b5aee12fd	Durum wheat	GRS011-0262	21260377	GRS011-0262-2M-3SEA	2101703	GWP2101703
X30b9f5f3a277	Bread wheat	GRS011-0263	21140381	GRS011-0263 1T-1A-0A-2M-1M	2101107	GWP2101107
X30ce322e897d	Durum wheat	GRS011-0253	21140334	GRS011-0253-2M-1M	2101023	GWP2101023
X30dcf6d0055d	Durum wheat	GRS011-0146	21140143	GRS011-0146 1T-2A-0A-1M-2M	2100738	GWP2100738
X30fc57fc8058	Bread wheat	-	2113007	1504066-M0-1603047-M1-18070024-M0-20130004-M1-M3	2100540	GWP2100540
X31175e421273	Durum wheat	GRS011-0191	21140233	GRS011-0191-3M-2M	2100878	GWP2100878
X315daf766490	Durum wheat	Karim	-	-	2101486	GWP2101486
X31b467083833	Bread wheat	-	2113017	1504059-M0-1603094-M0-18070073-M0-20130012-M1-M3	2100554	GWP2100554
X31cced4b5136	Durum wheat	GRS011-0179	21140192	GRS011-0179-3M-2M	2100791	GWP2100791
X31d6fc0eea7d	Bread wheat	GRS011-0277	21140414	GRS011-0277-2M-2M	2101163	GWP2101163
X31d86b993f51	Durum wheat	GRS011-0249	21140319	GRS011-0249 1T-1A-0A-1M-2M	2100986	GWP2100986
X31e9635a7d0e	Bread wheat	TCI19-7006	2111020	TCI19-7006-M1-M5	2100150	GWP2100150
X320f81665bc8	Durum wheat	GRS011-0215	21140277	GRS011-0215 1T-1A-0A-1M-1M	2100947	GWP2100947
X3226a0b24365	Durum wheat	GRS011-0193	21140237	GRS011-0193-3M-1M	2100885	GWP2100885
X3234614fc1aa	Bread wheat	TCI19-7006	2111021	TCI19-7006-M2-M15	2100167	GWP2100167
X327021d9f006	Bread wheat	GRS18-7002	21120036	GRS18-7002-4SB-M1-M4	2100236	GWP2100236
X3293189dcbc7	Durum wheat	GRS011-016	21140015	GRS011-016-3M-5M	2100633	GWP2100633
X32f65ffd78e5	Durum wheat	GRS011-0262	21260378	GRS011-0262-1M-2SEA	2101705	GWP2101705
X330249f0c23a	Durum wheat	GRS011-0258	21260368	GRS011-0258 1T-1A-0A-2M-1SEA	2101688	GWP2101688
X333433f29bbc	Durum wheat	GRS011-0276	21260404	GRS011-0276-1M-3SEA	2101743	GWP2101743
X33352c25cfaf	Durum wheat	GRS011-062	21140051	GRS011-062 1T-2A-0A-1M-3M	2100664	GWP2100664
X3335fcf850fd	Durum wheat	GRS011-439	21140600	GRS011-439 1T-1A-0A-2M-3M	2101445	GWP2101445
X333b92766b4d	Durum wheat	GRS011-0215	21140277	GRS011-0215 1T-1A-0A-1M-2M	2100948	GWP2100948
X336ae4327536	Durum wheat	GRSW170019	21120050	GRSW170019-M0-M0-M1-M6	2100268	GWP2100268
X339287eb1967	Durum wheat	GRS011-0260	21140371	GRS011-0260 1T-1A-0A-1M-1M	2101085	GWP2101085
X3394d4adae14	Durum wheat	GRS011-0138	21140140	GRS011-0138 1T-2A-0A-3M-4M	2100734	GWP2100734
X3428b3fcc0dd	Durum wheat	GRS011-0131	21140494	GRS011-0131-1M-3M	2101240	GWP2101240
X34b7c001cc0e	Durum wheat	GRS011-462	21260568	GRS011-462-1M-2SEA	2101836	GWP2101836
X34c38c35a0f9	Bread wheat	GRSW170083	21120133	GRSW170083-M0-M0-M2-M3	2100508	GWP2100508
X34d4b37f2b90	Bread wheat	GRSW170057	Repl-25	GRS18-7002-3SB-M2-AN1	2100361	GWP2100361
X3552a17202d2	Durum wheat	GRS011-315	21260549	GRS011-315 1T-2A-0A-1M-1SEA	2101810	GWP2101810
X3554302d109d	Durum wheat	GRS011-0262	21140375	GRS011-0262 1T-1A-0A-1M-4M	2101096	GWP2101096
X35555243f952	Bread wheat	-	2113017	1504059-M0-1603094-M0-18070073-M0-20130012-M1-M2	2100553	GWP2100553
X3575bdd51a8b	Durum wheat	GRS011-0202	21140265	GRS011-0202-2M-2M	2100934	GWP2100934
X35ac844f4f44	Durum wheat	GRS011-0189	21140222	GRS011-0189 1T-2A-0A-2M-6M	2100841	GWP2100841
X360e010b234f	Durum wheat	GRS011-0191	21140232	GRS011-0191-2M-2M	2100876	GWP2100876
X361527a23d76	Bread wheat	-	Repl-42	1504027-M0-1603016-M0-18070043-M0-20130008-M3-AN1	2100437	GWP2100437
X36214eca5768	Durum wheat	GRS011-314	21260438	GRS011-314 1T-3A-0A-2M-1SEA	2101776	GWP2101776
X363d39afe58b	Durum wheat	GRS011-0189	21140500	GRS011-0189-2M-1M	2101251	GWP2101251
X364cfc86a08e	Bread wheat	-	2113033	1504023-M0-1603069-M5-18070104-M0-20130018-M3-M2	2100590	GWP2100590
X3655ad70ee20	Bread wheat	GRSW170062	21120103	GRSW170062-M0-M0-M2-M4	2100426	GWP2100426
X36ab9e195994	Durum wheat	GRS011-462	21140573	GRS011-462-1M-1M	2101418	GWP2101418
X36c7a5993e7c	Durum wheat	GRS011-062	21140053	GRS011-062 1T-2A-0A-3M-1M	2100668	GWP2100668
X36f4ad2f6cda	Bread wheat	GRSW170041	21120065	GRSW170041-M0-M0-M3-M6	2100312	GWP2100312
X3721f09b7995	Durum wheat	GRS011-0206	21140516	GRS011-0206-1M-2M	2101275	GWP2101275
X373116c81fa7	Bread wheat	-	Repl-45	1504048-M0-1603087-M1-18070082-M0-20130014-M1-AN1	2100440	GWP2100440
X377e848dbddd	Durum wheat	GRS011-0253	21260330	GRS011-0253-1M-2SEA	2101647	GWP2101647
X378e46b028c2	Durum wheat	GRS011-472	21140577	GRS011-472 1T-3A-0A-1M-2M	2101426	GWP2101426
X37c4fcd3c2c4	Durum wheat	140411	-	-	2101477	GWP2101477
X37d35d695ca3	Durum wheat	GRS011-0262	21140536	GRS011-0262 1T-3A-0A-1M-2M	2101306	GWP2101306
X37dbab30741c	Durum wheat	GRS011-470	21140447	GRS011-470 1T-4A-0A-2M-2M	2101201	GWP2101201
X3831e0cc2e60	Durum wheat	GRS011-331	21140458	GRS011-331 1T-2A-0A-2M-3M	2101210	GWP2101210
X38922b7b51ba	Durum wheat	GRS011-016	21140010	GRS011-016 1T-3A-0A-1M-1M	2100613	GWP2100613
X38be0791293a	Triticum aestivum subsp. compactum	44991	-	-	2101856	GWP2101856
X3904875ccf9a	Durum wheat	GRS011-472	21140580	GRS011-472 1T-1A-0A-2M-3M	2101431	GWP2101431
X390d8bf95312	Bread wheat	TCI19-7005	2111015	TCI19-7005-M2-M15	2100131	GWP2100131
X3920f885fe92	Durum wheat	GRS011-321	21140551	GRS011-321 1T-3A-0A-1M-1M	2101340	GWP2101340
X3934eb9387d4	Durum wheat	GRS011-099	21140100	GRS011-099 1T-2A-0A-2M-1M	2100695	GWP2100695
X3934ff893cf4	Durum wheat	GRS011-0262	21140377	GRS011-0262-2M-1M	2101101	GWP2101101
X3947439d7be2	Bread wheat	TCI19-7003	2111012	TCI19-7003-M2-M1	2100110	GWP2100110
X3952b3958fb9	Durum wheat	GRS011-0189	21140499	GRS011-0189-1M-1M	2101248	GWP2101248
X396acf80a537	Durum wheat	GRS011-0255	21140341	GRS011-0255-1M-2M	2101038	GWP2101038
X397c6cfa4593	Bread wheat	GRSW170084	21120135	GRSW170084-M0-M0-M1-M2	2100520	GWP2100520
X3982e355ce70	Bread wheat	GRS18-7001	21120024	GRS18-7001-8SB-M3-M1	2100214	GWP2100214
X39a526712f33	Bread wheat	-	2113035	1504060-M0-1603041-M0-18070107-M0-20130020-M2-M3	2100594	GWP2100594
X39c2c8a52654	Durum wheat	GRS011-078	21140063	GRS011-078-3M-1M	2100673	GWP2100673
X39c5e8cce304	Bread wheat	TCI19-7006	2111020	TCI19-7006-M1-M7	2100152	GWP2100152
X39deafafb155	Bread wheat	TCI19-7002	2111006	TCI19-7002-M3-M10	2100046	GWP2100046
X39f28812dcd5	Bread wheat	GRSW170040	21240006	GRSW170040-M0-M0-M2-SEA1	2101872	GWP2101872
X3a0fd0a0108c	Durum wheat	GRSW170019	21120052	GRSW170019-M0-M0-M3-M7	2100284	GWP2100284
X3a1ae28dfb48	Bread wheat	TCI19-7001	2111003	TCI19-7001-M1-M2	2100015	GWP2100015
X3a1fd5960e89	Durum wheat	GRS011-395	21140475	GRS011-395 1T-2A-0A-1M-1M	2101315	GWP2101315
X3a2685e177fa	Bread wheat	GRSW170062	21120102	GRSW170062-M0-M0-M1-M1	2100417	GWP2100417
X3a40ba99dabe	Durum wheat	GRS011-310	21140548	GRS011-310 1T-1A-0A-2M-3M	2101333	GWP2101333
X3a771bc1b16d	Durum wheat	GRS011-022	21140022	GRS011-022-2M-1M	2100638	GWP2100638
X3a7a1e923673	Durum wheat	Louiza	-	-	2101222	GWP2101222
X3a7c0ee8443d	Bread wheat	TCI19-7005	2111015	TCI19-7005-M2-M1	2100117	GWP2100117
X3aa2590fb152	Durum wheat	GRSW170070	21120107	GRSW170070-M0-M0-M1-M1	2100430	GWP2100430
X3aae8dcb098c	Durum wheat	GRS011-0258	21260367	GRS011-0258 1T-1A-0A-1M-1SEA	2101686	GWP2101686
X3b1290f6b792	Durum wheat	GRS011-0250	21140323	GRS011-0250-2M-3M	2100994	GWP2100994
X3b2374707fe4	Durum wheat	GRS011-0197	21140256	GRS011-0197 1T-4A-0A-1M-1M	2100926	GWP2100926
X3b39b3e37f56	Durum wheat	GRS011-0104	21260103	GRS011-0104 1T-2A-0A-1M-1SEA	2101516	GWP2101516
X3b6c5ab5bf68	Durum wheat	GRS011-0262	21260375	GRS011-0262 1T-1A-0A-1M-1SEA	2101700	GWP2101700
X3b871fb29d67	Durum wheat	GRS011-0200	21260263	GRS011-0200 1T-3A-0A-4M-2SEA	2101592	GWP2101592
X3b8b28092fac	Durum wheat	GRS011-0257	21140356	GRS011-0257 1T-2A-0A-2M-1M	2101059	GWP2101059
X3bca9100e888	Durum wheat	GRS011-0199	21140510	GRS011-0199 1T-1A-0A-1M-2M	2101266	GWP2101266
X3bd7e1858bef	Durum wheat	GRS011-0273	21140399	GRS011-0273 1T-3A-0A-2M-1M	2101134	GWP2101134
X3c175b99ad6a	Bread wheat	GRSW170062	21120104	GRSW170062-M0-M0-M3-M2	2100429	GWP2100429
X3c733bb52a8d	Durum wheat	GRS011-462	21260566	GRS011-462-1M-2SEA	2101832	GWP2101832
X3c9aee8f29c5	Durum wheat	GRSW170076	21120120	GRSW170076-M0-M0-M1-M4	2100465	GWP2100465
X3cb96d6e9c00	Durum wheat	GRS011-0265	21140387	GRS011-0265 1T-1A-0A-2M-3M	2101117	GWP2101117
X3cc01fb2cee0	Durum wheat	GRS011-095	21140094	GRS011-095 1T-2A-0A-1M-1M	2100690	GWP2100690
X3cddae0d1de1	Bread wheat	TCI19-7001	2111002	TCI19-7001-M2-M6	2100006	GWP2100006
X3d04a7b0c0bd	Durum wheat	GRS011-028	21140039	GRS011-028 1T-1A-0A-1M-2M	2100646	GWP2100646
X3d35fc4fd779	Durum wheat	GRS011-465	21140555	GRS011-465-1M-3M	2101355	GWP2101355
X3d6291b49613	Bread wheat	TCI19-7006	2111021	TCI19-7006-M2-M9	2100161	GWP2100161
X3d68df344284	Durum wheat	GRS011-424	21140482	GRS011-424 1T-1A-0A-2M-2M	2101228	GWP2101228
X3da2b4f1e9fe	Bread wheat	TCI19-7005	2111015	TCI19-7005-M2-M6	2100122	GWP2100122
X3dca802087a9	Durum wheat	GRS011-0202	21140266	GRS011-0202-1M-1M	2100935	GWP2100935
X3ddc8ebe5776	Durum wheat	GRS011-0197	21140250	GRS011-0197-1M-1M	2100915	GWP2100915
X3de719e22147	Durum wheat	GRS011-0271	21260392	GRS011-0271-1M-1SEA	2101746	GWP2101746
X3e10c706c555	Bread wheat	GRSW170062	21120102	GRSW170062-M0-M0-M1-M3	2100419	GWP2100419
X3e125fd3b5cc	Bread wheat	GRSW170050	21120078	GRSW170050-M0-M0-M2-M1	2100333	GWP2100333
X3e33f22e86e8	Durum wheat	GRS011-0104	21260104	GRS011-0104 1T-2A-0A-2M-1SEA	2101519	GWP2101519
X3e5aed5bf966	Bread wheat	GRS18-7002	21120036	GRS18-7002-4SB-M1-M3	2100235	GWP2100235
X3ea707ca7138	Durum wheat	GRS011-0190	21140227	GRS011-0190 1T-3A-0A-4M-1M	2100859	GWP2100859
X3f1ddc57301b	Bread wheat	GRS011-0227	21140292	GRS011-0227 1T-1A-0A-2M-1M	2100961	GWP2100961
X3f600add42c1	Durum wheat	GRS011-0184	21140204	GRS011-0184 1T-1A-0A-1M-1M	2100807	GWP2100807
X3f699a434f11	Durum wheat	GRS011-0179	21140190	GRS011-0179-1M-1M	2100784	GWP2100784
X3f69f831b268	Durum wheat	GRS011-032	21260159	GRS011-032 1T-2A-0A-1M-1SEA	2101541	GWP2101541
X3fd38eaaa6c7	Durum wheat	GRS011-037	21140048	GRS011-037-1M-4M	2100661	GWP2100661
X3fdd1d3d49a7	Durum wheat	GRS011-0229	21260294	GRS011-0229 1T-1A-0A-1M-1SEA	2101613	GWP2101613
X3feca68cfe6b	Durum wheat	GRS011-0185	21140211	GRS011-0185 1T-1A-0A-3M-1M	2100817	GWP2100817
X3ff5c4982288	Durum wheat	GRS011-0262	21140376	GRS011-0262-1M-4M	2101100	GWP2101100
X3ff76c5a7a8b	Durum wheat	GRS011-0185	21140210	GRS011-0185 1T-1A-0A-2M-3M	2100816	GWP2100816
X40018e8740d4	Durum wheat	GRS011-0258	21260368	GRS011-0258 1T-1A-0A-2M-3SEA	2101690	GWP2101690
X4002fca108a1	Bread wheat	GRSW170057	21240034	GRSW170057-M0-M0-M1-SEA1	2101876	GWP2101876
X401b58cee2fd	Bread wheat	TCI19-7003	2111010	TCI19-7003-M1-M3	2100085	GWP2100085
X4039d1464e9f	Durum wheat	GRS011-016	21140015	GRS011-016-3M-4M	2100632	GWP2100632
X405f4f72a8c3	Bread wheat	GRS011-0276	21140401	GRS011-0276 1T-3A-0A-2M-1M	2101139	GWP2101139
X4070bf6fc5d1	Bread wheat	GRSW170084	21240070	GRSW170084-M0-M0-M3-1SEA	2101664	GWP2101664
X40879ca5a774	Bread wheat	TCI19-7003	2111010	TCI19-7003-M1-M7	2100089	GWP2100089
X409b98abbb0f	Durum wheat	GRS011-0181	21140201	GRS011-0181-1M-1M	2100803	GWP2100803
X40ab9a7ae4db	Durum wheat	GRS011-0263	21140542	GRS011-0263 1T-2A-0A-2M-3M	2101314	GWP2101314
X40b0f47fbe27	Bread wheat	GRSW170062	Repl-27	GRS18-7002-4SB-M2-AN1	2100363	GWP2100363
X40bdf91b29d4	Bread wheat	GRSW170047	21120070	GRSW170047-M0-M0-M1-M3	2100322	GWP2100322
X40f5da92717c	Bread wheat	TCI19-7005	2111015	TCI19-7005-M2-M8	2100124	GWP2100124
X40f888adad11	Bread wheat	TCI19-7001	2111003	TCI19-7001-M1-M1	2100014	GWP2100014
X40fb73c35ae8	Durum wheat	GRS011-0190	21140224	GRS011-0190 1T-3A-0A-1M-3M	2100851	GWP2100851
X4110813b17a7	Bread wheat	GRSW170083	21120133	GRSW170083-M0-M0-M2-M4	2100509	GWP2100509
X4136d714bade	Durum wheat	GRS011-433	21140484	GRS011-433-1M-2M	2101232	GWP2101232
X416e25151a0e	Durum wheat	GRS011-0193	21140234	GRS011-0193 1T-1A-0A-1M-2M	2100881	GWP2100881
X41ba76b4ef91	Durum wheat	GRS011-465	21140559	GRS011-465 1T-1A-0A-2M-3M	2101372	GWP2101372
X41c733c3ce98	Durum wheat	GRS011-0262	21140376	GRS011-0262-1M-3M	2101099	GWP2101099
X41d212d96ed4	Bread wheat	TCI19-7002	2111004	TCI19-7002-M1-M6	2100025	GWP2100025
X41e74e7326fa	Durum wheat	GRS011-470	21140446	GRS011-470 1T-4A-0A-1M-2M	2101196	GWP2101196
X41ee88d07744	Durum wheat	GRS011-0135	21260132	GRS011-0135-1M-1SEA	2101532	GWP2101532
X420edb692001	Durum wheat	GRSW170080	21120127	GRSW170080-M0-M0-M2-M3	2100486	GWP2100486
X422ab970780f	Durum wheat	GRS011-0181	21260196	GRS011-0181 1T-2A-0A-1M-2SEA	2101554	GWP2101554
X422d9c6457cf	Durum wheat	GRS011-0219	21140284	GRS011-0219-1M-2M	2100958	GWP2100958
X424248e22081	Durum wheat	GRS011-0257	21140361	GRS011-0257 1T-2A-0A-2M-2M	2101067	GWP2101067
X425d1dd14895	Bread wheat	GRSW170057	21120101	GRSW170057-M0-M0-M3-M2	2100410	GWP2100410
X4273f8fd17e3	Durum wheat	GRS011-317	21140439	GRS011-317 1T-3A-0A-1M-2M	2101191	GWP2101191
X42da281143d4	Durum wheat	GRS011-0189	21260221	GRS011-0189 1T-2A-0A-1M-1SEA	2101569	GWP2101569
X42dbb161faab	Durum wheat	GRS011-0240	21260305	GRS011-0240 1T-2A-0A-1M-2SEA	2101619	GWP2101619
X4305f0856ba8	Bread wheat	GRS18-7005	21120047	GRS18-7005-8SB-M1-M1	2100255	GWP2100255
X43271679a022	Bread wheat	GRS18-7001	21120025	GRS18-7001-9SB-M1-M2	2100217	GWP2100217
X433945ec0c8d	Durum wheat	91293	-	-	2101471	GWP2101471
X434899ff4aad	Durum wheat	GRS011-462	21140569	GRS011-462-2M-2M	2101412	GWP2101412
X435aa6399598	Bread wheat	GRS18-7005	21120046	GRS18-7005-7SB-M2-M2	2100253	GWP2100253
X4397836b8e9d	Bread wheat	GRS18-7001	21120019	GRS18-7001-7SB-M1-M1	2100207	GWP2100207
X43ac787344e2	Durum wheat	GRS011-0253	21140328	GRS011-0253-2M-1M	2101007	GWP2101007
X43b0f5b9679f	Durum wheat	GRS011-0272	21140543	GRS011-0272 1T-1A-0A-1M-2M	2101318	GWP2101318
X43b6b3996bf2	Durum wheat	GRS011-0245	21260312	GRS011-0245-1M-2SEA	2101629	GWP2101629
